,cluster,text,intent,norm_text,cluster_size,norm_word_lst
1491,50,b'you can stop talking ai',b'cancel',b'stop talking ai',15,talk * talking
1492,50,b'you talk to slow',b'change_speed',b'talk slow',15,talk * talking
1493,50,b'stop talking you are annoying',b'cancel',b'stop talking annoying',15,talk * talking
1494,50,b'can you adjust the speed of your voice',b'change_speed',b'adjust speed voice',15,talk * talking
1495,50,b'try to speak slowly',b'change_speed',b'try speak slowly',15,talk * talking
1496,50,b'slow down your voice',b'change_speed',b'slow voice',15,talk * talking
1497,50,b'how do i make you talk faster',b'change_speed',b'talk faster',15,talk * talking
1498,50,b'why are you talking so slowly',b'change_speed',b'talking slowly',15,talk * talking
1499,50,b'you talk too slow',b'change_speed',b'talk slow',15,talk * talking
1500,50,b'change speaking speed to 50 percent faster',b'change_speed',b'change speaking speed 50 percent faster',15,talk * talking
1501,50,b'can you talk more slowly',b'change_speed',b'talk slowly',15,talk * talking
1502,50,b'stop talking',b'cancel',b'stop talking',15,talk * talking
1503,50,b'talk fast',b'change_speed',b'talk fast',15,talk * talking
1504,50,b'can you not talk so fast',b'change_speed',b'talk fast',15,talk * talking
1505,77,b'what is my state bank of india card credit limit',b'credit_limit',b'state bank india card credit limit',18,limit * credit
1506,77,"b""what 's the spending limit on my lloyds card""",b'credit_limit',b's spending limit lloyds card',18,limit * credit
1507,77,"b""what 's my discover credit limit""",b'credit_limit',b's discover credit limit',18,limit * credit
1508,77,b'how much can i use on my visa',b'credit_limit',b'use visa',18,limit * credit
1509,77,b'what is my credit max',b'credit_limit',b'credit max',18,limit * credit
1510,77,b'what is my visa credit limit',b'credit_limit',b'visa credit limit',18,limit * credit
1511,77,b'do i have a monthly spending limit',b'credit_limit',b'monthly spending limit',18,limit * credit
1512,77,"b""what 's the limit on my discover card""",b'credit_limit',b's limit discover card',18,limit * credit
1513,77,b'is there a substantial credit limit on my visa',b'credit_limit',b'substantial credit limit visa',18,limit * credit
1514,77,b'how much is my maximum to spend on credit cards',b'credit_limit',b'maximum spend credit cards',18,limit * credit
1515,77,b'tell me my credit limit',b'credit_limit',b'tell credit limit',18,limit * credit
1516,77,b'what is the amount due on my visa',b'bill_balance',b'visa',18,limit * credit
1517,77,b'is there a spending limit',b'credit_limit',b'spending limit',18,limit * credit
1518,77,b'what is my credit limit on my discover',b'credit_limit',b'credit limit discover',18,limit * credit
1519,77,b'what is my credit card spending limit',b'credit_limit',b'credit card spending limit',18,limit * credit
1520,77,b'what is the limit on my visa',b'credit_limit',b'limit visa',18,limit * credit
1521,77,"b""what 's the most i can charge on my card""",b'credit_limit',b's charge card',18,limit * credit
1522,77,"b""what 's my spending limit on my discover""",b'credit_limit',b's spending limit discover',18,limit * credit
1523,19,b'how do i set up a direct deposit',b'direct_deposit',b'set direct deposit',15,direct * deposit
1524,19,b'i need to make a transfer of my money',b'transfer',b'need transfer money',15,direct * deposit
1525,19,b'chase account options direct deposit',b'direct_deposit',b'chase account options direct deposit',15,direct * deposit
1526,19,"b'transfer ninety dollars between glacier checking and farmers accounts , please'",b'transfer',b'transfer ninety dollars glacier checking farmers accounts  ',15,direct * deposit
1527,19,b'can i make a transfer between my accounts',b'transfer',b'transfer accounts',15,direct * deposit
1528,19,b'transfer four and sixty seven dollars from bank of oklahoma checking to security bank account',b'transfer',b'transfer seven dollars bank oklahoma checking security bank account',15,direct * deposit
1529,19,b'what do i need to do to set up direct deposit',b'direct_deposit',b'need set direct deposit',15,direct * deposit
1530,19,b'can you please provide me with assistance in moving money from one account to another',b'transfer',b'provide assistance moving money account ',15,direct * deposit
1531,19,b'i would like to put 100 dollars from the checking into the savings account now',b'transfer',b'like 100 dollars checking savings account ',15,direct * deposit
1532,19,b'could you tell me how to set up direct deposit for my check from work at nations bank',b'direct_deposit',b'tell set direct deposit check work nations bank',15,direct * deposit
1533,19,b'i would like help moving money between accounts',b'transfer',b'like help moving money accounts',15,direct * deposit
1534,19,b'i would like to distribute some money between my accounts',b'transfer',b'like distribute money accounts',15,direct * deposit
1535,19,"b'if i want to set up direct deposit , how do i do it'",b'direct_deposit',b'want set direct deposit  ',15,direct * deposit
1536,19,b'direct deposit',b'direct_deposit',b'direct deposit',15,direct * deposit
1537,19,b'can you tell me how to set up direct deposit',b'direct_deposit',b'tell set direct deposit',15,direct * deposit
1538,25,b'set a reminder for me to let the plumber in tomorrow',b'reminder_update',b'set reminder let plumber tomorrow',26,reminder * list
1539,25,b'what stuff am i trying to remember',b'reminder',b'stuff trying remember',26,reminder * list
1540,25,b'refresh my memory about what items i want to remember',b'reminder',b'refresh memory items want remember',26,reminder * list
1541,25,"b""set up a reminder so i do n't forget the baby shower this weekend""",b'reminder_update',b'set reminder nt forget baby shower weekend',26,reminder * list
1542,25,b'i need a reminder to alert me to wish my mom a happy birthday',b'reminder_update',b'need reminder alert wish mom happy birthday',26,reminder * list
1543,25,b'what were you supposed to remind me of',b'reminder',b'supposed remind ',26,reminder * list
1544,25,b'what are my reminders',b'reminder',b'reminders',26,reminder * list
1545,25,b'what are all the things on my reminder list',b'reminder',b'things reminder list',26,reminder * list
1546,25,b'i would like to set a reminder to bring the plants in tonight',b'reminder_update',b'like set reminder bring plants tonight',26,reminder * list
1547,25,b'i need to set a reminder to call lisa for her birthday',b'reminder_update',b'need set reminder lisa birthday',26,reminder * list
1548,25,b'my list of reminders contains what',b'reminder',b'list reminders contains ',26,reminder * list
1549,25,b'read my reminder list',b'reminder',b'read reminder list',26,reminder * list
1550,25,b'give me my reminders',b'reminder',b'reminders',26,reminder * list
1551,25,"b""i do n't want to forget to call mom""",b'reminder_update',b'nt want forget mom',26,reminder * list
1552,25,b'list my reminders',b'reminder',b'list reminders',26,reminder * list
1553,25,b'i need a reminder to give the dog his medicine at ten tonight',b'reminder_update',b'need reminder dog medicine tonight',26,reminder * list
1554,25,b'forget what i told you to do',b'cancel',b'forget told ',26,reminder * list
1555,25,"b""can you tell me the to do 's on my reminder list""",b'reminder',b'tell s reminder list',26,reminder * list
1556,25,b'please go though the bullet points on my reminder list',b'reminder',b'bullet points reminder list',26,reminder * list
1557,25,b'create a reminder to change my oil',b'reminder_update',b'create reminder change oil',26,reminder * list
1558,25,"b""set up a new reminder to alert me when it 's time to put the trash out""",b'reminder_update',b'set new reminder alert s time trash ',26,reminder * list
1559,25,b'read my list of reminders',b'reminder',b'read list reminders',26,reminder * list
1560,25,b'i need a reminder to wash dishes',b'reminder_update',b'need reminder wash dishes',26,reminder * list
1561,25,b'is my meeting with frank on my list of reminders',b'reminder',b'meeting frank list reminders',26,reminder * list
1562,25,b'remind me of the items on my list of things to remember',b'reminder',b'remind items list things remember',26,reminder * list
1563,25,b'set a reminder to buy bread',b'reminder_update',b'set reminder buy bread',26,reminder * list
1564,14,b'that checks out',b'yes',b'checks ',18, * repeat
1565,14,b'go faster',b'change_speed',b'faster',18, * repeat
1566,14,b'would you say it again please',b'repeat',b'',18, * repeat
1567,14,b'i need you to repeat that please',b'repeat',b'need repeat ',18, * repeat
1568,14,b'repeat please',b'repeat',b'repeat ',18, * repeat
1569,14,b'may you say that again',b'repeat',b'',18, * repeat
1570,14,b'i would like you to repeat it',b'repeat',b'like repeat ',18, * repeat
1571,14,b'please cancel the last input',b'cancel',b'cancel input',18, * repeat
1572,14,b'roger that',b'yes',b'roger ',18, * repeat
1573,14,b'can you please repeat that',b'repeat',b'repeat ',18, * repeat
1574,14,b'ignore the previous command',b'cancel',b'ignore previous command',18, * repeat
1575,14,"b""please let 's do it""",b'yes',b'let s ',18, * repeat
1576,14,b'can you repeat that',b'repeat',b'repeat ',18, * repeat
1577,14,b'repeat that for me please',b'repeat',b'repeat ',18, * repeat
1578,14,b'okay',b'yes',b'okay',18, * repeat
1579,14,b'please repeat the last thing',b'repeat',b'repeat thing',18, * repeat
1580,14,b'can you please say that again',b'repeat',b'',18, * repeat
1581,14,"b'yes , please'",b'yes',b'yes  ',18, * repeat
1582,85,b'add milk to my shopping list',b'shopping_list_update',b'add milk shopping list',15,list * shopping
1583,85,b'remove milk and add eggs to my shopping list',b'shopping_list_update',b'remove milk add eggs shopping list',15,list * shopping
1584,85,b'i need water on my shopping list and beer off of it',b'shopping_list_update',b'need water shopping list beer ',15,list * shopping
1585,85,"b""if soda is n't on my shopping list , go ahead and add it for me""",b'shopping_list_update',b'soda nt shopping list  ahead add ',15,list * shopping
1586,85,b'did i put grocery shopping on my todo list',b'todo_list',b'grocery shopping todo list',15,list * shopping
1587,85,b'i need bananas on the list too',b'shopping_list_update',b'need bananas list ',15,list * shopping
1588,85,b'iterate over the items on my grocery list',b'shopping_list',b'iterate items grocery list',15,list * shopping
1589,85,"b'on my shopping list , remove eggs'",b'shopping_list_update',b'shopping list  remove eggs',15,list * shopping
1590,85,b'does the shopping list have apples on it',b'shopping_list',b'shopping list apples ',15,list * shopping
1591,85,b'the list should also have 2 loaves of bread',b'shopping_list_update',b'list 2 loaves bread',15,list * shopping
1592,85,b'i need hot dogs added to my shopping list please',b'shopping_list_update',b'need hot dogs added shopping list ',15,list * shopping
1593,85,b'remove grocery shopping from todo list',b'todo_list_update',b'remove grocery shopping todo list',15,list * shopping
1594,85,"b'is milk in my shopping list if not , add it'",b'shopping_list_update',b'milk shopping list add ',15,list * shopping
1595,85,b'add grocery shopping to my to do list',b'todo_list_update',b'add grocery shopping list',15,list * shopping
1596,85,b'put milk on my shopping list',b'shopping_list_update',b'milk shopping list',15,list * shopping
1597,95,b'let me know how to rollover my 401k',b'rollover_401k',b'let know rollover 401k',16,401k * rollover
1598,95,b'how do i transfer my 401k to a new firm',b'rollover_401k',b'transfer 401k new firm',16,401k * rollover
1599,95,b'i have to rollover my 401k',b'rollover_401k',b'rollover 401k',16,401k * rollover
1600,95,"b'my 401k , can i roll it over'",b'rollover_401k',b'401k  roll ',16,401k * rollover
1601,95,b'how do i switch 401k companies',b'rollover_401k',b'switch 401k companies',16,401k * rollover
1602,95,b'how do i do a 401 \\( k \\) rollover',b'rollover_401k',b'401  k  rollover',16,401k * rollover
1603,95,b'tell me how to rollover my 401k',b'rollover_401k',b'tell rollover 401k',16,401k * rollover
1604,95,b'i must rollover my 401k',b'rollover_401k',b'rollover 401k',16,401k * rollover
1605,95,b'i want help to transfer my 401k',b'rollover_401k',b'want help transfer 401k',16,401k * rollover
1606,95,"b'i need some help with transferring my 401k , can you help'",b'rollover_401k',b'need help transferring 401k  help',16,401k * rollover
1607,95,b'can i transfer my 401k somewhere',b'rollover_401k',b'transfer 401k ',16,401k * rollover
1608,95,b'help me rollover my 401k',b'rollover_401k',b'help rollover 401k',16,401k * rollover
1609,95,b'can you tell me how to transfer my 401k',b'rollover_401k',b'tell transfer 401k',16,401k * rollover
1610,95,b'do you know the process to rollover my 401k',b'rollover_401k',b'know process rollover 401k',16,401k * rollover
1611,95,b'tell me how to roll over my 401k',b'rollover_401k',b'tell roll 401k',16,401k * rollover
1612,95,b'can i move my 401k to an ira',b'rollover_401k',b'401k ira',16,401k * rollover
1613,13,b'where am i currently located',b'current_location',b'currently located',34,location * map
1614,13,b'where am i',b'current_location',b'',34,location * map
1615,13,b'can you tell me my current location',b'current_location',b'tell current location',34,location * map
1616,13,"b""i 'd like for this person to know my location""",b'share_location',b'd like person know location',34,location * map
1617,13,b'tell david my location',b'share_location',b'tell david location',34,location * map
1618,13,b'share location with david',b'share_location',b'share location david',34,location * map
1619,13,b'show me my location',b'current_location',b'location',34,location * map
1620,13,b'where am i located on the map',b'current_location',b'located map',34,location * map
1621,13,b'pull up the map and show my location',b'current_location',b'pull map location',34,location * map
1622,13,b'where is my location',b'current_location',b'location',34,location * map
1623,13,b'give ann and scott my location',b'share_location',b'ann scott location',34,location * map
1624,13,b'how do i share my location with kate and mike',b'share_location',b'share location kate mike',34,location * map
1625,13,b'what could help me locate myself',b'current_location',b'help locate ',34,location * map
1626,13,b'please send my location to kevin and also to lucy',b'share_location',b'send location kevin lucy',34,location * map
1627,13,"b""where is the nearest movie theater to time' square""",b'directions',b'nearest movie theater time square',34,location * map
1628,13,b'i am currently located in what town',b'current_location',b'currently located town',34,location * map
1629,13,b'where is my current location',b'current_location',b'current location',34,location * map
1630,13,b'where is the nearest arco gas station to macdonalds',b'directions',b'nearest arco gas station macdonalds',34,location * map
1631,13,b'could you inform ann and scott of my location',b'share_location',b'inform ann scott location',34,location * map
1632,13,b'send my location to this individual',b'share_location',b'send location individual',34,location * map
1633,13,"b""where is the closest mcdonald 's to foxwoods casino""",b'directions',b'closest mcdonald s foxwoods casino',34,location * map
1634,13,"b""what 's my map location""",b'current_location',b's map location',34,location * map
1635,13,b'show my position on the map',b'current_location',b'position map',34,location * map
1636,13,"b""where is the nearest papa john 's""",b'directions',b'nearest papa john s',34,location * map
1637,13,b'where is the nearest k mart',b'directions',b'nearest k mart',34,location * map
1638,13,b'show me where i am on the map please',b'current_location',b'map ',34,location * map
1639,13,b'where am i currently',b'current_location',b'currently',34,location * map
1640,13,b'what is my current location',b'share_location',b'current location',34,location * map
1641,13,b'i need to give my location to macy and george',b'share_location',b'need location macy george',34,location * map
1642,13,b'find out where i am on the map',b'current_location',b'find map',34,location * map
1643,13,b'display my location on the map',b'current_location',b'display location map',34,location * map
1644,13,b'show my location on the map',b'current_location',b'location map',34,location * map
1645,13,b'please send my location to rob and mary',b'share_location',b'send location rob mary',34,location * map
1646,13,b'open map and pin point my location',b'current_location',b'open map pin point location',34,location * map
1647,21,b'can i put in a pto request for september 1st to september 8th',b'pto_request',b'pto request september 1st september 8th',20,vacation * request
1648,21,b'how is my vacation looking',b'pto_request_status',b'vacation looking',20,vacation * request
1649,21,b'i need to request a vacation',b'pto_request',b'need request vacation',20,vacation * request
1650,21,b'can you help me plan a vacation',b'pto_request',b'help plan vacation',20,vacation * request
1651,21,b'vacation request information',b'pto_request',b'vacation request information',20,vacation * request
1652,21,b'is event on my calendar',b'calendar',b'event calendar',20,vacation * request
1653,21,"b'could you cancel that request , please'",b'cancel',b'cancel request  ',20,vacation * request
1654,21,b'how do i plan a vacation',b'pto_request',b'plan vacation',20,vacation * request
1655,21,b'please put in a vacation request',b'pto_request',b'vacation request',20,vacation * request
1656,21,b'what can i do to get rid of this event',b'calendar_update',b'rid event',20,vacation * request
1657,21,b'can you cancel that',b'cancel',b'cancel ',20,vacation * request
1658,21,b'how do i get help with a vacation itinerary',b'pto_request',b'help vacation itinerary',20,vacation * request
1659,21,b'any new info on my vacation',b'pto_request_status',b'new info vacation',20,vacation * request
1660,21,b'can i put in a pto request for monday to wednesday',b'pto_request',b'pto request monday wednesday',20,vacation * request
1661,21,b'any update on my vacation',b'pto_request_status',b'update vacation',20,vacation * request
1662,21,b'can you add an event to my calendar',b'calendar_update',b'add event calendar',20,vacation * request
1663,21,b'can you cancel that request',b'cancel',b'cancel request',20,vacation * request
1664,21,b'vacation request please',b'pto_request',b'vacation request ',20,vacation * request
1665,21,b'how is a vacation request made',b'pto_request',b'vacation request ',20,vacation * request
1666,21,b'what do i do to set up a vacation',b'pto_request',b'set vacation',20,vacation * request
1667,24,b'can you make 1234 the pin for my savings account',b'pin_change',b'1234 pin savings account',19,number * routing
1668,24,b'tell me what my savings account routing number is',b'routing',b'tell savings account routing number ',19,number * routing
1669,24,b'does pnc have a routing number',b'routing',b'pnc routing number',19,number * routing
1670,24,"b""what is the bank 's routing number""",b'routing',b'bank s routing number',19,number * routing
1671,24,"b""i do n't remember the pin number to my card""",b'pin_change',b'nt remember pin number card',19,number * routing
1672,24,b'make 1234 the pin on my savings account',b'pin_change',b'1234 pin savings account',19,number * routing
1673,24,b'tell me the pin number for my checking account',b'pin_change',b'tell pin number checking account',19,number * routing
1674,24,"b""i need x 's routing number""",b'routing',b'need x s routing number',19,number * routing
1675,24,b'how do i change the account pin number for me',b'pin_change',b'change account pin number ',19,number * routing
1676,24,b'where would century bank have their routing number listed',b'routing',b'century bank routing number listed',19,number * routing
1677,24,"b""where can i find wells fargo 's routing number""",b'routing',b'find wells fargo s routing number',19,number * routing
1678,24,"b""i'm having trouble remembering the pin number to my card""",b'pin_change',b'im having trouble remembering pin number card',19,number * routing
1679,24,b'what is the routing number of my checking account at first national bankj',b'routing',b'routing number checking account national bankj',19,number * routing
1680,24,b'make my pin 1234 for my checking account',b'pin_change',b'pin 1234 checking account',19,number * routing
1681,24,b'i need the pin number for my checking account',b'pin_change',b'need pin number checking account',19,number * routing
1682,24,"b'give me the routing number of my checking account at my main bank , first commerce'",b'routing',b'routing number checking account main bank  commerce',19,number * routing
1683,24,"b""where 's the routing number for wells fargo""",b'routing',b's routing number wells fargo',19,number * routing
1684,24,b'what exactly is my pin',b'pin_change',b'exactly pin',19,number * routing
1685,24,"b""where is wells fargo 's routing number listed""",b'routing',b'wells fargo s routing number listed',19,number * routing
1686,81,b'who do you report to for your work',b'who_do_you_work_for',b'report work',25, * work
1687,81,b'who is your maker',b'who_made_you',b'maker',25, * work
1688,81,b'name the person or group that programmed you',b'who_made_you',b'person group programmed ',25, * work
1689,81,b'would you let me know who your boss is',b'who_do_you_work_for',b'let know boss ',25, * work
1690,81,b'tell me who your maker was',b'who_made_you',b'tell maker ',25, * work
1691,81,b'who is in charge of you when you work',b'who_do_you_work_for',b'charge work',25, * work
1692,81,"b""who 's your boss""",b'who_do_you_work_for',b's boss',25, * work
1693,81,b'who is it that you work for',b'who_do_you_work_for',b'work ',25, * work
1694,81,b'let me know who programmed you',b'who_made_you',b'let know programmed ',25, * work
1695,81,b'who is your job with',b'who_do_you_work_for',b'job ',25, * work
1696,81,b'where do you work',b'who_do_you_work_for',b'work',25, * work
1697,81,b'i would like to know who your boss is',b'who_do_you_work_for',b'like know boss ',25, * work
1698,81,b'who do you take your orders from',b'who_do_you_work_for',b'orders ',25, * work
1699,81,b'who is responsible for your employment',b'who_do_you_work_for',b'responsible employment',25, * work
1700,81,b'what company are you employed by',b'who_do_you_work_for',b'company employed ',25, * work
1701,81,b'who employs you',b'who_do_you_work_for',b'employs ',25, * work
1702,81,b'i want to know who your boss is',b'who_do_you_work_for',b'want know boss ',25, * work
1703,81,b'am i in charge of you',b'who_do_you_work_for',b'charge ',25, * work
1704,81,b'let me know who your boss is',b'who_do_you_work_for',b'let know boss ',25, * work
1705,81,b'who assembled you',b'who_made_you',b'assembled ',25, * work
1706,81,b'do you take your orders from me',b'who_do_you_work_for',b'orders ',25, * work
1707,81,b'is there another person that controls you',b'who_do_you_work_for',b'person controls ',25, * work
1708,81,b'whom do you work for',b'who_do_you_work_for',b'work ',25, * work
1709,81,b'do you take orders from someone else',b'who_do_you_work_for',b'orders ',25, * work
1710,81,b'who was your maker',b'who_made_you',b'maker',25, * work
1711,60,b'set a timer',b'timer',b'set timer',15,timer * set
1712,60,b'set a 4 minute timer',b'timer',b'set 4 minute timer',15,timer * set
1713,60,b'set a 1 minute timer',b'timer',b'set 1 minute timer',15,timer * set
1714,60,b'i need to use a timer',b'timer',b'need use timer',15,timer * set
1715,60,b'i want a timer set for 10 minutes',b'timer',b'want timer set 10 minutes',15,timer * set
1716,60,b'set a 2 minute timer',b'timer',b'set 2 minute timer',15,timer * set
1717,60,b'make a 10 minute timer',b'timer',b'10 minute timer',15,timer * set
1718,60,b'could you set a timer',b'timer',b'set timer',15,timer * set
1719,60,b'please begin a timer',b'timer',b'begin timer',15,timer * set
1720,60,b'set a 5 minute timer',b'timer',b'set 5 minute timer',15,timer * set
1721,60,b'start the timer',b'timer',b'start timer',15,timer * set
1722,60,b'set a timer for 30 minutes',b'timer',b'set timer 30 minutes',15,timer * set
1723,60,b'can i get a timer set',b'timer',b'timer set',15,timer * set
1724,60,b'in 15 minutes the timer should go off',b'timer',b'15 minutes timer ',15,timer * set
1725,60,b'i need to have a timer for 10 minutes',b'timer',b'need timer 10 minutes',15,timer * set
1726,4,b'350 set the oven',b'smart_home',b'350 set oven',19,long * 350
1727,4,b'what is the proper cooking time for this',b'cook_time',b'proper cooking time ',19,long * 350
1728,4,"b""what 's the average cooking time for cooking wings""",b'cook_time',b's average cooking time cooking wings',19,long * 350
1729,4,b'how long does it take to prepare a lasagna',b'cook_time',b'long prepare lasagna',19,long * 350
1730,4,b'turn up the oven temperature to 350',b'smart_home',b'turn oven temperature 350',19,long * 350
1731,4,b'how long will it take to cook a lasagna',b'cook_time',b'long cook lasagna',19,long * 350
1732,4,b'the oven be set at 350',b'smart_home',b'oven set 350',19,long * 350
1733,4,b'how long does it take to make mashed potatoes',b'cook_time',b'long mashed potatoes',19,long * 350
1734,4,b'what are the minutes needed to cook the meal',b'cook_time',b'minutes needed cook meal',19,long * 350
1735,4,b'tell me how long it will take to prepare a lasagna',b'cook_time',b'tell long prepare lasagna',19,long * 350
1736,4,b'how long should i boil eggs',b'cook_time',b'long boil eggs',19,long * 350
1737,4,b'how many minutes are involved in the preparation of curry',b'cook_time',b'minutes involved preparation curry',19,long * 350
1738,4,"b'to 350 , set the oven'",b'smart_home',b'350  set oven',19,long * 350
1739,4,b'lasagna takes how long to cook',b'cook_time',b'lasagna takes long cook',19,long * 350
1740,4,b'how long do i boil eggs',b'cook_time',b'long boil eggs',19,long * 350
1741,4,b'what instructions do i need to bake a cake from scratch',b'recipe',b'instructions need bake cake scratch',19,long * 350
1742,4,b'set the oven temperature to 350',b'smart_home',b'set oven temperature 350',19,long * 350
1743,4,b'how long do i cook this for',b'cook_time',b'long cook ',19,long * 350
1744,4,b'how long does it take to bake a cake',b'cook_time',b'long bake cake',19,long * 350
1745,55,b'can i speak spanish to you hombre',b'change_language',b'speak spanish hombre',20,speak * voice
1746,55,b'start using a different accent',b'change_accent',b'start different accent',20,speak * voice
1747,55,b'speak in dutch',b'change_language',b'speak dutch',20,speak * voice
1748,55,b'would you please switch to the male voice',b'change_accent',b'switch male voice',20,speak * voice
1749,55,"b""change the accent you 're using""",b'change_accent',b'change accent ',20,speak * voice
1750,55,"b""please let 's speak in spanish""",b'change_language',b'let s speak spanish',20,speak * voice
1751,55,b'i want to speak to you in swiss german',b'change_language',b'want speak swiss german',20,speak * voice
1752,55,b'would you change your voice to the male british accent for me',b'change_accent',b'change voice male british accent ',20,speak * voice
1753,55,b'speak to me in dutch',b'change_language',b'speak dutch',20,speak * voice
1754,55,b'speak in french please',b'change_language',b'speak french ',20,speak * voice
1755,55,b'can you switch to the male voice',b'change_accent',b'switch male voice',20,speak * voice
1756,55,b'could you use the male voice',b'change_accent',b'use male voice',20,speak * voice
1757,55,b'can we speak in german',b'change_language',b'speak german',20,speak * voice
1758,55,b'could you use the female voice',b'change_accent',b'use female voice',20,speak * voice
1759,55,"b""i 'd like to use you using russian""",b'change_language',b'd like use russian',20,speak * voice
1760,55,b'i want to hear the female voice from now on',b'change_accent',b'want hear female voice ',20,speak * voice
1761,55,b'please can we speak in dutch',b'change_language',b'speak dutch',20,speak * voice
1762,55,b'change to girl voice',b'change_accent',b'change girl voice',20,speak * voice
1763,55,b'change voice to female',b'change_accent',b'change voice female',20,speak * voice
1764,55,b'please make your language setting norwegian',b'change_language',b'language setting norwegian',20,speak * voice
1765,20,b'how would i say i must be going now if i were german',b'translate',b'going german',12,spanish * german
1766,20,"b""how do i say i'm sorry in chinese""",b'translate',b'im sorry chinese',12,spanish * german
1767,20,b'how do you say dog in spanish',b'translate',b'dog spanish',12,spanish * german
1768,20,b'i must know how to say thank you in german',b'translate',b'know thank german',12,spanish * german
1769,20,b'how would i say what is your name if i were french',b'translate',b'french',12,spanish * german
1770,20,b'how do they say tacos in mexico',b'translate',b'tacos mexico',12,spanish * german
1771,20,b'how would i say where is the bathroom if i were korean',b'translate',b'bathroom korean',12,spanish * german
1772,20,"b""what 's the spanish word for pasta""",b'translate',b's spanish word pasta',12,spanish * german
1773,20,"b""what 's the french word you use for potato""",b'translate',b's french word use potato',12,spanish * german
1774,20,b'what is the right way to say excuse me in spanish',b'translate',b'right way excuse spanish',12,spanish * german
1775,20,b'how would i say how are you today if i were mexican',b'translate',b'today mexican',12,spanish * german
1776,20,b'english to spanish for dog',b'translate',b'english spanish dog',12,spanish * german
1777,98,b'i want to convert kilos to pounds',b'measurement_conversion',b'want convert kilos pounds',5,pounds * kilos
1778,98,b'i wanna know how many pounds are in 10 kilos',b'measurement_conversion',b'wanna know pounds 10 kilos',5,pounds * kilos
1779,98,b'let me know how many pounds are in 10 kilos',b'measurement_conversion',b'let know pounds 10 kilos',5,pounds * kilos
1780,98,"b""i 'd like to know what bitcoin means""",b'definition',b'd like know bitcoin means',5,pounds * kilos
1781,98,b'help me convert kilos to pounds',b'measurement_conversion',b'help convert kilos pounds',5,pounds * kilos
1782,28,b'when will tofu expire if i keep it in the freezer',b'food_last',b'tofu expire freezer',8,time * milk
1783,28,b'how long will tofu last in the freezer before it expires',b'food_last',b'long tofu freezer expires',8,time * milk
1784,28,b'after how much time is it still safe to drink milk that is in the fridge',b'food_last',b'time safe drink milk fridge',8,time * milk
1785,28,b'how much time do i have to keep tofu in the freezer before it goes bad',b'food_last',b'time tofu freezer goes bad',8,time * milk
1786,28,b'what is the amount of time to keep milk refrigerated',b'food_last',b'time milk refrigerated',8,time * milk
1787,28,b'how many days milk can be preserved',b'food_last',b'days milk preserved',8,time * milk
1788,28,"b""what is the most time i can keep a burrito frozen for before it 's no good to eat""",b'food_last',b'time burrito frozen s good eat',8,time * milk
1789,28,b'how long can i keep milk in the fridge',b'food_last',b'long milk fridge',8,time * milk
1790,94,"b""i'm not completely certain""",b'maybe',b'im completely certain',11, * sure
1791,94,b'i am not able to say',b'maybe',b'able ',11, * sure
1792,94,b'i am really not sure',b'maybe',b'sure',11, * sure
1793,94,"b""um , i'm not sure""",b'maybe',b'um  im sure',11, * sure
1794,94,"b""um , i'm not actually sure""",b'maybe',b'um  im actually sure',11, * sure
1795,94,b'not sure',b'maybe',b'sure',11, * sure
1796,94,"b""i'm afraid i do n't know how to answer that""",b'maybe',b'im afraid nt know answer ',11, * sure
1797,94,"b""i'm not actually sure""",b'maybe',b'im actually sure',11, * sure
1798,94,b'i am not sure',b'maybe',b'sure',11, * sure
1799,94,b'i am unable to say',b'maybe',b'unable ',11, * sure
1800,94,"b""i ca n't say""",b'maybe',b'nt ',11, * sure
1801,79,b'either one might be',b'maybe',b'',5, * way
1802,79,b'it might go either way',b'maybe',b'way',5, * way
1803,79,b'that might be the case',b'maybe',b'case',5, * way
1804,79,b'could be',b'maybe',b'',5, * way
1805,79,b'it could go either way',b'maybe',b'way',5, * way
1806,64,b'pair yourself to my phone if you can',b'sync_device',b'pair phone ',9,phone * want
1807,64,b'can you please disconnect from my phone',b'sync_device',b'disconnect phone',9,phone * want
1808,64,b'i want you paired to my phone',b'sync_device',b'want paired phone',9,phone * want
1809,64,b'disconnect from my device please',b'sync_device',b'disconnect device ',9,phone * want
1810,64,b'i do not want my phone synced anymore',b'sync_device',b'want phone synced anymore',9,phone * want
1811,64,b'i no longer want you to be synced to my phone',b'sync_device',b'longer want synced phone',9,phone * want
1812,64,"b""do n't be connected to my phone anymore""",b'sync_device',b'nt connected phone anymore',9,phone * want
1813,64,b'connect to my device',b'sync_device',b'connect device',9,phone * want
1814,64,b'can you connect to my phone',b'sync_device',b'connect phone',9,phone * want
1815,38,b'please put dusting on my list of things to do',b'todo_list_update',b'dusting list things ',21,list * todo
1816,38,b'please note vacuuming on my to do list',b'todo_list_update',b'note vacuuming list',21,list * todo
1817,38,b'please set a reminder for me to put the clothes in the dryer',b'reminder_update',b'set reminder clothes dryer',21,list * todo
1818,38,b'get rid of my to do list',b'todo_list_update',b'rid list',21,list * todo
1819,38,b'take everything off my to do list',b'todo_list_update',b'list',21,list * todo
1820,38,b'empty the contents of my to do list',b'todo_list_update',b'contents list',21,list * todo
